TOL Source ID,Source,PLACE ID,Source Display,Pages,BDRC ID,VIAF ID,OCLC ID,url other,Source Lang Tag,Source Display Lang Tag
99,,1355,"<p>
Gray, David B. 2007.&nbsp;<em>The Cakrasamvara Tantra (The Discourse of Śrī Heruka): A Study and Annotated Translation</em>. New York: Columbia University Press, pp 11&ndash;12.</p>",12,,,260128693,http://www.worldcat.org/oclc/260128693,,
100,,889,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications, p. 111.</p>",111,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,855,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications, p. 23, 25, 30.</p>","23, 25, 30",,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,728,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa atlas: traditional Tibetan architecture and townscape</em>. London: Serindia Publications, p. 84, 87, 127, 132, 151, 161.</p>","84, 87, 127, 132, 151, 161",,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,905,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications, pp. 100-107.</p>",100-107,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,722,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa atlas: traditional Tibetan architecture and townscape</em>. London: Serindia Publications, pp. 118-119.</p>",118-119,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,880,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa atlas: traditional Tibetan architecture and townscape</em>. London: Serindia Publications, pp. 140-141.</p>",140-141,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,844,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications, pp. 87, 128, 168.</p>
<p>
&nbsp;</p>","87, 128, 168",,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,850,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications.&nbsp;</p>",,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,887,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: traditional Tibetan Architecture and Townscape</em>. London: Serindia Publications.</p>",,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,878,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. <em>The Lhasa Atlas: Traditional Tibetan Architecture and Townspace</em>. London: Serindia Publications, pp. 80, 110.</p>","80, 110",,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,729,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. The Lhasa Atlas: traditional Tibetan Architecture and Townscape. London: Serindia Publications, p. 170.</p>",170,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,874,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. The Lhasa atlas: traditional Tibetan architecture and townscape. London: Serindia Publications, pp. 72, 144.</p>","72, 144",,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,443,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001. The Lhasa Atlas: traditional Tibetan Architecture and Townscape. London: Serindia, p. 66.</p>",66,,,472523789,Publications. http://www.worldcat.org/oclc/472523789,,
100,,899,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001.&nbsp;<em>The Lhasa atlas: traditional Tibetan architecture and townscape</em>. London: Serindia Publications.</p>",,,,472523789,http://www.worldcat.org/oclc/472523789,,
100,,915,"<p>
Larsen, Knud, and Amund Sinding-Larsen. 2001.&nbsp;<em>The Lhasa Atlas: Traditional Tibetan Architecture and Townspace</em>. London: Serindia Publications.</p>",,,,472523789,http://www.worldcat.org/oclc/472523789,,
101,,1025,"<p>
Stearns,&nbsp;Cyrus. 2001. <em>Luminous lives : the story of the early masters of the lam&#39; bras tradition in Tibet</em>.&nbsp;Boston:&nbsp;Wisdom Publications, p. 251.</p>",251,,,472841579,http://www.worldcat.org/oclc/472841579,,
102,,566,"<p>
Berger, Patricia. 2003.<em> Empire of emptiness: Buddhist art and political authority in Qing China</em>. Honolulu: University of Hawaii Press.</p>",,,,472978249,http://www.worldcat.org/oclc/472978249,,
103,,1455,"<p>
Seager, Richard Hughes. 1999. <em>Buddhism in America</em>. New York, NY: Columbia University Press, pp, 124-125.</p>",124-125,,,477245160,http://www.worldcat.org/oclc/477245160,,
103,,1445,"<p>
Seager, Richard Hughes. 2012.<em>&nbsp;Buddhism in America</em>. United States: Columbia University Press, pp. 282-283.</p>",282-283,,,477245160,http://www.worldcat.org/oclc/820374328,,
103,,1448,"<p>
Seager,&nbsp;Richard Hughes. 2012.&nbsp;<em>Buddhism in America</em>.&nbsp;United States:&nbsp;Columbia University Press, pp. 147-148.</p>",147-148,,,477245160,http://www.worldcat.org/oclc/753913907,,
104,,1470,"<p>
Avedon, John F. 1984.<em> In Exile From the Land of Snow: The First Full Account of the Dalai Lama and Tibet Since the Chinese Conquest</em>. New York: Alfred A. Knopf, p. 69.</p>",69,,,611123672,http://www.worldcat.org/oclc/611123672,,
105,,280,"<p>
Teichman, Eric. 1922.&nbsp;<em>Travels of A Consular Officer in Eastern Tibet</em>. London: Cambridge University Press, p. 158.</p>",158,,,670400539,,,
106,,1621,"<p>
Karmay, Samten. 1996. &quot;The Cult of Mount Murdo in Gyalrong.&quot; <em>Kailash</em>, vol 18, no. 1-2, pp. 1-16.</p>",1-16,,,695199291,,,
107,,1453,"<p>
DeVries, Larry, Baker, Don, and Overmyer, Dan, eds. 2010. <em>Asian Religions in British Columbia</em>. Vancouver: UBC Press, pp. 190-191.</p>",190-191,,,704518152,http://www.worldcat.org/oclc/70846056,,
108,,39,"<p>
Dowman, K. 1988.&nbsp;<em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge &amp; Kegan Paul, p. 273.</p>",273,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,1258,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, p. 263.</p>",263,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,62,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, p. 274.</p>",274,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,862,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, p. 73.</p>",73,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,466,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 257-259.</p>",257-259,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,1221,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 259-260.</p>",259-260,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,893,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 66-67.</p>",66-67,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,199,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 83-84.</p>",83-84,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,80,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 88-90.</p>",88-90,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,877,"<p>
Dowman, Keith. 1988. <em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London:&nbsp;Routledge, pp. 41-48.</p>",41-48,,,715235896,Routledge. http://www.worldcat.org/oclc/1101318276,,
108,,1303,"<p>
Dowman, Keith. 1988. The Power-Places of Central Tibet: The Pilgrim&#39;s Guide. London: Routledge, pp. 143-145.</p>",143-145,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,1236,"<p>
Dowman, Keith. 1988.&nbsp;<em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, p. 136.</p>",136,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,85,"<p>
Dowman, Keith. 1988.&nbsp;<em>The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 142-143.</p>",142-143,,,715235896,http://www.worldcat.org/oclc/715235896,,
108,,446,"<p>
Dowman, Keith. 1988.<em> The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, p. 272.</p>",272,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,92,"<p>
Dowman, Keith. 1988.<em> The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 134-136.</p>",134-136,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,35,"<p>
Dowman, Keith. 1988.<em> The Power-Places of Central Tibet: The Pilgrim&#39;s Guide</em>. London: Routledge, pp. 272-272.</p>",272-272,,,715235896,http://www.worldcat.org/oclc/1101318276,,
108,,1218,"<p>Dowman, Keith. 1988.<em>&nbsp;The Power-Places of Central Tibet : The Pilgrim&#39;s Guide</em>.&nbsp;New York and London: Routledge &amp; Kegan Paul, p. 203.</p>",203,,,715235896,http://www.worldcat.org/oclc/715235896,,
109,,172,"<p>
Berkwitz, Stephen C. 2010. <em>South Asian Buddhism : A Survey</em>. London: Taylor &amp; Francis Group, pp. 156-157.</p>",156-157,,,718350374,http://www.worldcat.org/oclc/718350374,,
110,,1005,"<p>
Lhun grub dar rgyas. 2001.<em> The Hidden Life of the Sixth Dalai Lama.&nbsp;</em>Translated by Simon Wikham Smith. United States:&nbsp;Lexington Books.</p>",,,,727975881,http://www.worldcat.org/oclc/804957115,,
111,,92,"<p>
S&oslash;rensen, Per K., and Guntram Hazod. 2005. <em>Thundering falcon: an inquiry into the history and cult of Khra-ʹbrug Tibetʹs first Buddhist temple</em>. Wien: Verlag der Österreichischen Akademie der Wissenschaften, p. 319.</p>",319,,,755131980,http://www.worldcat.org/oclc/755131980,,
111,,1124,"<p>
S&oslash;rensen, Per K., and Guntram Hazod. 2005. <em>Thundering Falcon: An Inquiry into the History and Cult of Khra-ʹbrug Tibetʹs First Buddhist Temple</em>. Wien: Verlag der Österreichischen Akademie der Wissenschaften, p. 53 n.54</p>",53,,,755131980,http://www.worldcat.org/oclc/755131980,,
111,,1123,"<p>
S&oslash;rensen, Per K., and Guntram Hazod. 2005. <em>Thundering falcon: an inquiry into the history and cult of Khra-ʹbrug Tibetʹs first Buddhist temple</em>. Wien: Verlag der Österreichischen Akademie der Wissenschaften, pp. 50, 147, 184f, 206.</p>","50, 147, 184, 206",,,755131980,http://www.worldcat.org/oclc/755131980,,
111,,1120,"<p>
S&oslash;rensen, Per K., and Guntram Hazod. 2005. <em>Thundering falcon: an inquiry into the history and cult of Khra-ʹbrug Tibetʹs first Buddhist temple</em>. Wien: Verlag der Österreichischen Akademie der Wissenschaften, pp. 52, 147.</p>","52, 147",,,755131980,http://www.worldcat.org/oclc/755131980,,
111,,672,"<p>
S&oslash;rensen, Per K., and Guntram Hazod. 2005. <em>Thundering falcon: an inquiry into the history and cult of Khra-ʹbrug Tibetʹs first Buddhist temple</em>. Wien: Verlag der Österreichischen Akademie der Wissenschaften.</p>",,,,755131980,http://www.worldcat.org/oclc/755131980,,
112,,1463,"<p>
Ch&ouml;gyal Namkhai Norbu. 1985. <em>The Lamp That Enlightens Narrow Minds, The Life and Times of a Realized Tibetan Master, Khyentse Chokyi Wangchug</em>. Berkeley: North Atlantic Books.</p>",,,,769232480,,,
112,,1467,"<p>
Ch&ouml;gyal Namkhai Norbu. 1985. <em>The Lamp That Enlightens Narrow Minds, The Life and Times of a Realized Tibetan Master, Khyentse Chokyi Wangchug</em>. Berkeley: North Atlantic Books.</p>",,,,769232480,,,
112,,1278,"<p>
Huber, Toni. 1999. <em>The cult of Pure Crystal Mountain: popular pilgrimage and visionary landscape in Southeast Tibet</em>. Oxford: Oxford University Press.</p>",,,,784953876,http://www.worldcat.org/oclc/784953876,,
112,,1085,"<p>
Huber, Toni. 1999.&nbsp;<em>The cult of Pure Crystal Mountain: popular pilgrimage and visionary landscape in Southeast Tibet</em>. Oxford: Oxford University Press.</p>",,,,784953876,http://www.worldcat.org/oclc/784953876,,
113,,1463,"<p>
Ch&ouml;gyal Namkhai Norbu. 2012. <em>Rainbow Body: The Life and Realization of a Tibetan Yogin, Togden Urgyen Tendzin</em>. Berkeley: North Atlantic Books.</p>",,,,769232547,,,
113,,1467,"<p>
Ch&ouml;gyal Namkhai Norbu. 2012. <em>Rainbow Body: The Life and Realization of a Tibetan Yogin, Togden Urgyen Tendzin</em>. Berkeley: North Atlantic Books.</p>",,,,769232547,,,
113,,1466,"<p>
Ch&ouml;gyal Namkhai Norbu. 2012. <em>Rainbow Body</em>. Berkeley: North Atlantic Books.</p>",,,,769232547,,,
113,,1468,"<p>
Ch&ouml;gyal Namkhai Norbu. 2012. Rainbow Body: The Life and Realization of a Tibetan Yogin, Togden Ugyen Tendzin. Berkeley: North Atlantic Books.</p>",,,,769232547,,,
113,,382,"<p>
Dorje, Gyurme. 1999. <em>Tibet Handbook: With Bhutan</em>. Bath: Footprint, p. 854.</p>",854,,,835920922,http://www.worldcat.org/oclc/835920922,,
114,,1512,"<p>
Jina,&nbsp;Prem Singh.&nbsp;2009. <em>Cultural Heritage of Ladakh Himalaya</em>.&nbsp;India:&nbsp;Kalpaz Publications, pp.197-205.</p>",97-205,,,837008358,http://www.worldcat.org/oclc/837008358,,
115,,1443,"<p>Scott,&nbsp;Jamie S.&nbsp;<em>The Religions of Canadians</em>.&nbsp;2012.&nbsp;University of Toronto Press, Higher Education Division, p. 292.</p>",292,,,865475126,,,
116,,1364,"<p>
Bellezza, John Vincent. 2014. <em>The Dawn of Tibet: The Ancient Civilization on the Roof of the World</em>. Lanham, MD: Rowman &amp; Littlefield Publishers.</p",,,,870098261,http://www.worldcat.org/oclc/870098261,,
117,,957,"<p>
Jacoby, Sarah. 2014. <em>Love and Liberation: Autobiographical Writings of the Tibetan Buddhist Visionary Sera Khandro</em>. New York: Columbia University Press, pp. 48-49.</p>",48-49,,,879552660,http://www.worldcat.org/oclc/879552660,,
117,,1071,"<p>
Jacoby, Sarah. 2014. <em>Love and liberation: the autobiographical writings of the Tibetan visionary Sera Khandro</em>. New York: Columbia University Press.</p>",,,,879552660,http://www.worldcat.org/oclc/1026603852,,
117,,1070,"<p>
Jacoby,&nbsp;Sarah. 2014.<em> Love and Liberation: Autobiographical Writings of the Tibetan Buddhist Visionary Sera Khandro</em>.&nbsp;New York:&nbsp;Columbia University Press.</p>",,,,879552660,http://www.worldcat.org/oclc/1026603852,,
118,,1245,"<p>
Rab-gsal-zla-ba, and Ani Jinba Palmo. 2008. Brilliant moon: The Autobiography of Dilgo Khyentse. Boston: Shambhala, p. 316.</p>",316,,,881277749,,,
119,,910,"<p>
Kozicz, Gerald. &quot;5 The Chorten (mChod rten) with the Secret Chamber near Nyarma.&quot; <em>In Art and Architecture in Ladakh</em>, pp. 141-158. Brill, 2014.</p>",,,,883414171,http://www.worldcat.org/oclc/883414171,,
120,,449,"<p>
Yudru Tsomu. 2015. <em>The Rise of G&ouml;npo Namgyal in Kham: The Blind Warrior of Nyarong</em>. London: Lexington Books, pp. 64-66.</p>",64-66,,,887858692,,,
121,,843,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
121,,847,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
121,,848,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
121,,850,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
121,,853,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
121,,849,"<p>
Taring, Zasak J., and Chie Nakane. 1984. <em>Map of Lhasa, drawn by Zasak J. Taring</em>. Tokyo: University of Tokyo, Institute of Oriental Culture.</p>",,,,888951926,http://www.worldcat.org/oclc/888951926,,
122,,1073,"<p>
Buffetrille, K. 2012. &quot; Low Tricks and High Stakes Surrounding a Holy Place in Eastern Nepal: the Halesi-Māratika Caves&quot;. In <em>Revisiting Rituals in a Changing Tibetan World</em>. Leiden, The Netherlands: Brill.</p>",,,,913615117,http://www.worldcat.org/oclc/913615117,,
123,,39,"<p>
Ryavec, Karl. E. 2015.<em>A Historical Atlas of Tibet</em></a>. Chicago: University of Chicago Press, pp. 89, 113.</p>",89-113,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,485,"<p>
Ryavec, Karl E. 2015. <em>A historical atlas of Tibet</em>. Chicago: University of Chicago Press, p. 21.</p>",21,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,9,"<p>
Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, p. 65.</p>",65,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,926,"<p>
Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,916503441,,,
123,,927,"<p>
Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,916503441,,,
123,,925,"<p>
Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,916503441,,,
123,,412,"<p>
Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 154-155.</p>",154-155,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,1280,"<p>
Ryavec, Karl E. 2015. <em>A historical atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 160-163.</p>",160-163,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,352,"<p>
Ryavec, Karl E. 2015. A Hhistorical Atlas of Tibet. Chicago: University of Chicago Press, pp. 72-77.</p>",72-77,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,280,"<p>
Ryavec, Karl E. 2015.&nbsp;<em>A Historical Atlas of Tibet.&nbsp;</em>Chicago: University of Chicago Press, p. 155.</p>",155,,,916503441,,,
123,,466,"<p>
Ryavec, Karl E. 2015.&nbsp;<em>A historical atlas of Tibet</em>. Chicago: University of Chicago Press, p. 351.</p>",351,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,40,"<p>
Ryavec, Karl E. 2015.&nbsp;<em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,1359,"<p>
Ryavec, Karl E. 2015.&nbsp;<em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 68-69.</p>",68-69,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,1049,"<p>
Ryavec, Karl E. 2015.<em> A historical atlas of Tibet</em>. Chicago: University of Chicago Press, p. 161.</p>",161,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,1228,"<p>
Ryavec, Karl E. 2015.<em> A historical atlas of Tibet</em>. Chicago: University of Chicago Press, p. 98.</p>",98,,,916503441,http://www.worldcat.org/oclc/916503441,,
123,,924,"<p>Ryavec, Karl E. 2015. <em>A Historical Atlas of Tibet</em>. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,916503441,,,
123,,1024,"<p> Ryavec, Karl E. 2015. A Historical Atlas of Tibet. Chicago: University of Chicago Press, pp. 123-125.</p>",123-125,,,,,,
124,,1368,"<p>Mona Schrempf. 2000.&nbsp;<em>Victory Banners, Social Prestige, and Religious Identity: Ritualized Sponsorship and the Revival of Bon Monasticism in Amdo Shar-khog</em>. Osaka: National Museum of Ethnology, p. 322.</p>",322,,,920733145,http://www.worldcat.org/oclc/920733145,,
124,,1362,"<p>
Mona Schrempf. 2000. <em>Victory Banners, Social Prestige, and Religious Identity: Ritualized Sponsorship and the Revival of Bon Monasticism in Amdo Shar-khog</em>. Osaka: National Museum of Ethnology, p. 322.</p>
<p>
&nbsp;</p>",,,,,http://www.worldcat.org/oclc/920733145,,
125,,917,"<p>Pommaret, Francoise. 2014. <em>Bhutan : Himalayan Mountain Kingdom</em>. Hong Kong and New York: Odyssey Books.</p>",,,,931750511,http://www.worldcat.org/oclc/931750511,,
125,,308,"<p>
Pommaret, Francoise. 2014.<em> Bhutan : Himalayan Mountains Kingdom</em>. Hong Kong and New York: Odyssey Books, p. 161.</p>",,,,,http://www.worldcat.org/oclc/931750511,,
126,,1417,"<p>
Sarkar, Shomika&nbsp; and Deepti Shukla. 2016.&nbsp;<em>Beyond the Great Valleys of Ladakh: Understanding the Monastic Architecture</em>. N.p.: Copal Publishing Group, pp. 76-78.</p>",76-78,,,950615713,https://search.worldcat.org/title/950615713,,
